epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,480.145,1.26684,0.96501,1.16285,0.74325,0.82181,0.81262,0.434,1.68764,1.01115,1.42372,0.000176786,0.000176786,0.000176786
40,492.245,1.25729,0.95623,1.15692,0.73989,0.87582,0.82648,0.43945,1.68342,1.00535,1.44073,0.000162649,0.000162649,0.000162649
41,505.442,1.21327,0.75591,1.16793,0.73544,0.81308,0.81111,0.42313,1.72982,1.06301,1.46269,0.000148512,0.000148512,0.000148512
42,517.342,1.16867,0.7025,1.12796,0.77511,0.78624,0.83095,0.45136,1.66879,1.03563,1.41906,0.000134375,0.000134375,0.000134375
43,529.427,1.17216,0.6861,1.12673,0.74357,0.81216,0.82676,0.45877,1.67669,1.02656,1.42276,0.000120238,0.000120238,0.000120238
44,541.323,1.14741,0.68198,1.12862,0.76524,0.80439,0.82178,0.44803,1.68203,1.02872,1.43741,0.0001061,0.0001061,0.0001061
45,553.182,1.12984,0.6847,1.11915,0.75315,0.81857,0.8297,0.46074,1.68533,1.02678,1.42983,9.19632e-05,9.19632e-05,9.19632e-05
46,565.089,1.13082,0.67983,1.12091,0.77967,0.838,0.82977,0.45524,1.66636,1.00034,1.4281,7.7826e-05,7.7826e-05,7.7826e-05
47,576.994,1.12034,0.66705,1.10546,0.79585,0.83264,0.8412,0.46609,1.67138,0.97533,1.42942,6.36888e-05,6.36888e-05,6.36888e-05
48,588.898,1.09753,0.64589,1.09976,0.72966,0.89565,0.83179,0.461,1.66999,0.97194,1.4413,4.95516e-05,4.95516e-05,4.95516e-05
49,600.785,1.10433,0.63558,1.09679,0.77076,0.83818,0.83031,0.45273,1.69263,0.98486,1.45764,3.54144e-05,3.54144e-05,3.54144e-05
50,612.689,1.10645,0.64069,1.11186,0.7797,0.827,0.84128,0.46392,1.68605,0.98188,1.451,2.12772e-05,2.12772e-05,2.12772e-05
