epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,708.669,0.81767,0.57689,1.0618,0.99791,1,0.995,0.86289,0.58759,0.24795,0.92254,0.000461898,0.000461898,0.000461898
47,723.74,0.84491,0.60265,1.08015,0.99684,1,0.995,0.86429,0.59152,0.24676,0.92006,0.000453652,0.000453652,0.000453652
48,738.77,0.81407,0.57871,1.06798,0.99815,1,0.995,0.87977,0.52889,0.236,0.90994,0.000445405,0.000445405,0.000445405
49,753.831,0.81711,0.56714,1.06171,0.99767,1,0.995,0.87775,0.55837,0.23683,0.91522,0.000437158,0.000437158,0.000437158
50,768.841,0.80585,0.56724,1.0636,0.99733,1,0.995,0.86798,0.55857,0.24344,0.91433,0.000428912,0.000428912,0.000428912
51,784.221,0.80515,0.57671,1.06507,0.99713,1,0.995,0.86057,0.59893,0.24434,0.92228,0.000420665,0.000420665,0.000420665
52,800.587,0.8105,0.58022,1.06681,0.99401,0.99724,0.99484,0.87926,0.5259,0.23719,0.90946,0.000412418,0.000412418,0.000412418
53,816.945,0.8142,0.56972,1.06922,0.99571,0.9999,0.995,0.87471,0.54273,0.23536,0.9131,0.000404172,0.000404172,0.000404172
54,833.493,0.80226,0.5668,1.05618,0.99817,1,0.995,0.86386,0.58902,0.23886,0.91807,0.000395925,0.000395925,0.000395925
55,849.915,0.80709,0.5787,1.06236,0.99794,1,0.995,0.88583,0.51255,0.22775,0.90105,0.000387678,0.000387678,0.000387678
56,866.353,0.79411,0.55636,1.05552,0.99778,1,0.995,0.87876,0.52674,0.23111,0.91877,0.000379431,0.000379431,0.000379431
57,882.858,0.80026,0.56753,1.06443,0.99805,1,0.995,0.86889,0.56632,0.23657,0.92797,0.000371185,0.000371185,0.000371185
58,899.296,0.79731,0.55546,1.0601,0.99778,1,0.995,0.88707,0.51837,0.22531,0.90684,0.000362938,0.000362938,0.000362938
59,915.723,0.79738,0.56434,1.05571,0.99813,1,0.995,0.87982,0.51842,0.22717,0.90802,0.000354691,0.000354691,0.000354691
60,932.302,0.78637,0.54963,1.04864,0.99755,1,0.995,0.87241,0.55254,0.23238,0.91634,0.000346445,0.000346445,0.000346445
61,949.174,0.79449,0.55644,1.05813,0.99775,1,0.995,0.87013,0.55106,0.23208,0.91219,0.000338198,0.000338198,0.000338198
62,965.736,0.78523,0.53719,1.04826,0.99789,1,0.995,0.88779,0.50527,0.22261,0.90081,0.000329951,0.000329951,0.000329951
63,982.329,0.78397,0.53618,1.05537,0.99759,1,0.995,0.87258,0.54825,0.23174,0.9001,0.000321705,0.000321705,0.000321705
64,998.929,0.78254,0.5507,1.06067,0.99802,0.99887,0.995,0.8801,0.51619,0.22949,0.90039,0.000313458,0.000313458,0.000313458
65,1015.53,0.76991,0.53685,1.04929,0.9975,1,0.995,0.86777,0.56944,0.23782,0.91265,0.000305211,0.000305211,0.000305211
66,1031.98,0.80263,0.56194,1.06008,0.99774,1,0.995,0.89111,0.49426,0.22208,0.90014,0.000296964,0.000296964,0.000296964
67,1048.49,0.79144,0.54949,1.05567,0.99726,1,0.995,0.87595,0.54148,0.23367,0.90754,0.000288718,0.000288718,0.000288718
68,1064.95,0.78761,0.5531,1.05656,0.99801,1,0.995,0.88365,0.52736,0.22524,0.90288,0.000280471,0.000280471,0.000280471
69,1081.44,0.79003,0.55444,1.06454,0.99804,1,0.995,0.8797,0.52818,0.22681,0.90518,0.000272224,0.000272224,0.000272224
70,1098.03,0.77225,0.52763,1.04313,0.99785,1,0.995,0.87421,0.54618,0.22964,0.90625,0.000263978,0.000263978,0.000263978
71,1114.5,0.78885,0.54472,1.0606,0.99758,1,0.995,0.88599,0.51344,0.22762,0.9022,0.000255731,0.000255731,0.000255731
72,1130.96,0.78665,0.53614,1.04455,0.99804,0.99975,0.995,0.87708,0.54193,0.22738,0.9132,0.000247484,0.000247484,0.000247484
73,1147.43,0.78706,0.54124,1.05552,0.99757,1,0.995,0.88038,0.54101,0.22881,0.91167,0.000239238,0.000239238,0.000239238
74,1163.92,0.77706,0.53949,1.04159,0.99797,1,0.995,0.89655,0.49881,0.21511,0.897,0.000230991,0.000230991,0.000230991
75,1180.41,0.77949,0.54943,1.05002,0.99841,0.99987,0.995,0.88,0.54235,0.22391,0.90753,0.000222744,0.000222744,0.000222744
76,1196.89,0.77812,0.54574,1.04813,0.99808,1,0.995,0.88584,0.51115,0.22065,0.9031,0.000214497,0.000214497,0.000214497
77,1213.37,0.76608,0.5289,1.03831,0.99824,1,0.995,0.88374,0.51539,0.22303,0.90361,0.000206251,0.000206251,0.000206251
78,1229.82,0.77615,0.53571,1.04513,0.99788,1,0.995,0.88826,0.49951,0.21814,0.90017,0.000198004,0.000198004,0.000198004
79,1246.33,0.77973,0.55128,1.04672,0.99797,1,0.995,0.88501,0.5183,0.21937,0.90818,0.000189757,0.000189757,0.000189757
80,1262.64,0.77617,0.5447,1.04639,0.99828,1,0.995,0.88261,0.52386,0.21881,0.91039,0.000181511,0.000181511,0.000181511
81,1277.74,0.76615,0.53043,1.04848,0.99817,1,0.995,0.88837,0.52183,0.21771,0.90562,0.000173264,0.000173264,0.000173264
82,1292.8,0.77962,0.54888,1.05525,0.99774,1,0.995,0.88746,0.50572,0.21438,0.90293,0.000165017,0.000165017,0.000165017
83,1307.85,0.76239,0.52396,1.03847,0.99804,1,0.995,0.88527,0.50897,0.2133,0.90131,0.000156771,0.000156771,0.000156771
84,1322.93,0.77386,0.52658,1.0547,0.99807,1,0.995,0.88666,0.50823,0.21463,0.90146,0.000148524,0.000148524,0.000148524
85,1338.16,0.76321,0.5279,1.04079,0.99791,1,0.995,0.87904,0.54637,0.2204,0.91029,0.000140277,0.000140277,0.000140277
86,1353.22,0.77235,0.54091,1.04395,0.99802,1,0.995,0.89357,0.48824,0.20993,0.9018,0.000132031,0.000132031,0.000132031
87,1368.26,0.7667,0.53801,1.04686,0.99798,1,0.995,0.88715,0.50547,0.21519,0.90259,0.000123784,0.000123784,0.000123784
88,1383.3,0.7578,0.52747,1.04151,0.9982,1,0.995,0.8864,0.51425,0.21457,0.90694,0.000115537,0.000115537,0.000115537
89,1398.32,0.77258,0.52584,1.04845,0.99507,1,0.995,0.88707,0.50888,0.21474,0.90363,0.00010729,0.00010729,0.00010729
90,1413.38,0.76784,0.52298,1.03239,0.99829,1,0.995,0.88994,0.50783,0.21425,0.90081,9.90437e-05,9.90437e-05,9.90437e-05
91,1429.85,0.5167,0.28017,0.93715,0.99375,1,0.995,0.88058,0.51207,0.22797,0.89844,9.0797e-05,9.0797e-05,9.0797e-05
92,1444.65,0.49007,0.23996,0.92781,0.99763,1,0.995,0.89114,0.49243,0.22021,0.89521,8.25503e-05,8.25503e-05,8.25503e-05
93,1459.39,0.49491,0.23679,0.9286,0.99485,0.999,0.995,0.89068,0.49354,0.21864,0.89605,7.43036e-05,7.43036e-05,7.43036e-05
94,1474.08,0.47872,0.22623,0.92796,0.99781,0.99933,0.995,0.88947,0.49745,0.21609,0.89802,6.60569e-05,6.60569e-05,6.60569e-05
95,1488.74,0.48647,0.23133,0.92395,0.99788,1,0.995,0.89238,0.48786,0.21077,0.89723,5.78102e-05,5.78102e-05,5.78102e-05
96,1503.49,0.48329,0.22731,0.92524,0.99795,1,0.995,0.89269,0.49347,0.20995,0.89817,4.95635e-05,4.95635e-05,4.95635e-05
97,1518.26,0.4771,0.22604,0.93042,0.99788,1,0.995,0.89532,0.48551,0.20811,0.89588,4.13168e-05,4.13168e-05,4.13168e-05
98,1532.92,0.4725,0.22712,0.93056,0.99777,1,0.995,0.89368,0.49462,0.20928,0.89676,3.30701e-05,3.30701e-05,3.30701e-05
99,1547.53,0.48116,0.2241,0.92252,0.99798,1,0.995,0.8913,0.49735,0.20999,0.89661,2.48234e-05,2.48234e-05,2.48234e-05
100,1562.2,0.47447,0.22073,0.92606,0.99804,1,0.995,0.89164,0.49388,0.21003,0.8974,1.65767e-05,1.65767e-05,1.65767e-05
