epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,390.47,1.08696,0.75716,1.08121,0.78331,0.81011,0.80155,0.41945,1.76305,1.05293,1.52027,0.000275747,0.000275747,0.000275747
33,402.351,1.05608,0.71742,1.08004,0.78881,0.81235,0.82668,0.43919,1.75308,0.99143,1.514,0.00026161,0.00026161,0.00026161
34,414.209,1.04892,0.72729,1.08027,0.7836,0.83228,0.82452,0.43274,1.76289,1.03349,1.52013,0.000247472,0.000247472,0.000247472
35,426.324,1.05498,0.7486,1.07813,0.74879,0.80827,0.78182,0.41488,1.75019,1.07165,1.5187,0.000233335,0.000233335,0.000233335
36,438.195,1.04568,0.73599,1.08232,0.7709,0.82462,0.82904,0.4406,1.74225,0.98528,1.50087,0.000219198,0.000219198,0.000219198
37,450.077,1.02806,0.71038,1.07919,0.74506,0.8369,0.81045,0.42234,1.73448,1.01576,1.49908,0.000205061,0.000205061,0.000205061
38,461.954,1.03428,0.72241,1.07062,0.77076,0.79219,0.8153,0.42763,1.77826,1.02138,1.54592,0.000190924,0.000190924,0.000190924
39,473.858,1.03483,0.70889,1.06712,0.76485,0.7859,0.7994,0.41249,1.77884,1.05324,1.56736,0.000176786,0.000176786,0.000176786
40,485.714,1.02446,0.70281,1.0552,0.77411,0.81039,0.79924,0.40656,1.7591,1.01918,1.5668,0.000162649,0.000162649,0.000162649
41,499.041,0.93645,0.49822,1.02954,0.74613,0.80512,0.784,0.42379,1.73564,1.04799,1.53768,0.000148512,0.000148512,0.000148512
42,510.848,0.91355,0.48246,1.0014,0.78522,0.84023,0.81044,0.42385,1.73485,1.06922,1.53307,0.000134375,0.000134375,0.000134375
43,522.686,0.9143,0.47469,1.00656,0.8011,0.85659,0.8237,0.43196,1.73141,1.03657,1.54056,0.000120238,0.000120238,0.000120238
44,534.505,0.89519,0.47125,1.00249,0.77889,0.81585,0.81218,0.43525,1.74514,1.06527,1.55778,0.0001061,0.0001061,0.0001061
45,546.278,0.8771,0.468,0.99588,0.76247,0.82769,0.78591,0.41932,1.72839,1.05085,1.56448,9.19632e-05,9.19632e-05,9.19632e-05
46,558.054,0.87682,0.46374,1.00052,0.79645,0.80516,0.80083,0.42046,1.74199,1.04711,1.56606,7.7826e-05,7.7826e-05,7.7826e-05
47,569.836,0.87109,0.4527,0.9872,0.75869,0.78573,0.78259,0.41878,1.72928,1.03957,1.55961,6.36888e-05,6.36888e-05,6.36888e-05
48,581.659,0.87781,0.44988,0.99429,0.74279,0.81352,0.79769,0.42809,1.72549,1.06649,1.55925,4.95516e-05,4.95516e-05,4.95516e-05
49,593.446,0.86804,0.43915,0.98813,0.72265,0.838,0.79525,0.42631,1.72146,1.06041,1.56062,3.54144e-05,3.54144e-05,3.54144e-05
50,605.268,0.85918,0.45071,0.99661,0.73859,0.82323,0.79351,0.42621,1.70354,1.05852,1.54624,2.12772e-05,2.12772e-05,2.12772e-05
