epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1172.68,0.98831,0.71438,1.16419,0.98773,0.98327,0.98552,0.82462,0.73191,0.3055,1.01753,0.00868,0.00868,0.00868
42,1201.17,0.97519,0.71208,1.15268,0.98066,0.98364,0.98425,0.81052,0.74685,0.32386,1.02372,0.008647,0.008647,0.008647
43,1229.61,0.97931,0.70381,1.15797,0.97689,0.98254,0.98098,0.76265,0.88818,0.34173,1.07178,0.008614,0.008614,0.008614
44,1258.12,0.98707,0.70716,1.16445,0.98765,0.98239,0.98444,0.79434,0.79565,0.32837,1.03592,0.008581,0.008581,0.008581
45,1286.75,0.98107,0.70432,1.15647,0.98975,0.98413,0.98539,0.81151,0.72719,0.31582,1.01119,0.008548,0.008548,0.008548
46,1315.2,0.98049,0.69887,1.15585,0.9806,0.98239,0.98469,0.81133,0.72687,0.30396,1.02862,0.008515,0.008515,0.008515
47,1343.67,0.97518,0.70276,1.15734,0.98531,0.98264,0.98443,0.82174,0.69414,0.30903,1.02932,0.008482,0.008482,0.008482
48,1372.18,0.97977,0.70254,1.16082,0.98581,0.98021,0.98177,0.81294,0.72187,0.30726,1.03016,0.008449,0.008449,0.008449
49,1400.65,0.97796,0.71185,1.16572,0.97804,0.98334,0.98256,0.7998,0.80843,0.31217,1.06064,0.008416,0.008416,0.008416
50,1429.18,0.97866,0.6971,1.15379,0.97434,0.98259,0.98333,0.80449,0.73073,0.30466,1.02194,0.008383,0.008383,0.008383
51,1457.65,0.98578,0.70477,1.16224,0.98483,0.98291,0.9823,0.81826,0.69946,0.30174,1.02659,0.00835,0.00835,0.00835
52,1486.16,0.98823,0.7079,1.16357,0.98741,0.98461,0.98414,0.82221,0.67987,0.29468,1.01373,0.008317,0.008317,0.008317
53,1514.66,0.96806,0.69656,1.15889,0.98891,0.98462,0.98369,0.77032,0.90208,0.3353,1.07127,0.008284,0.008284,0.008284
54,1543.41,0.97225,0.69309,1.16319,0.96576,0.98177,0.98058,0.80171,0.77822,0.32165,1.03443,0.008251,0.008251,0.008251
55,1572.08,0.96386,0.68596,1.14823,0.98806,0.98416,0.98528,0.78863,0.819,0.32518,1.06584,0.008218,0.008218,0.008218
56,1600.67,0.97196,0.70669,1.1622,0.97755,0.98008,0.9793,0.81869,0.67838,0.29699,1.00926,0.008185,0.008185,0.008185
57,1629.16,0.96632,0.68159,1.14946,0.98139,0.98312,0.98195,0.80194,0.74046,0.31537,1.02217,0.008152,0.008152,0.008152
58,1657.65,0.97142,0.69027,1.15469,0.97171,0.97816,0.97786,0.82127,0.68406,0.31055,1.027,0.008119,0.008119,0.008119
59,1686.12,0.96821,0.71343,1.15437,0.9806,0.98273,0.98295,0.81699,0.72641,0.3014,1.02627,0.008086,0.008086,0.008086
60,1714.66,0.95701,0.69721,1.14651,0.98842,0.9819,0.98277,0.8031,0.76296,0.30693,1.02216,0.008053,0.008053,0.008053
61,1743.09,0.9729,0.70381,1.15107,0.98084,0.98088,0.97887,0.8158,0.67122,0.30032,1.03168,0.00802,0.00802,0.00802
62,1771.61,0.95966,0.68187,1.1489,0.98622,0.98378,0.98289,0.82197,0.6964,0.30125,1.01357,0.007987,0.007987,0.007987
63,1800.12,0.97372,0.68682,1.15481,0.98225,0.97787,0.98338,0.83386,0.69513,0.29649,1.00583,0.007954,0.007954,0.007954
64,1828.65,0.95967,0.68544,1.14026,0.9818,0.98177,0.98259,0.82357,0.70064,0.30332,1.01039,0.007921,0.007921,0.007921
65,1857.33,0.95163,0.68617,1.14525,0.98845,0.9836,0.98444,0.83077,0.65891,0.28172,1.00886,0.007888,0.007888,0.007888
66,1885.86,0.96338,0.6857,1.15451,0.99006,0.9819,0.98431,0.82248,0.70974,0.29752,1.00713,0.007855,0.007855,0.007855
67,1914.51,0.96051,0.68878,1.14987,0.98806,0.9832,0.98503,0.82226,0.70246,0.2957,1.00459,0.007822,0.007822,0.007822
68,1943.08,0.95985,0.68779,1.1505,0.98674,0.98204,0.98406,0.81681,0.72527,0.29393,1.01092,0.007789,0.007789,0.007789
69,1971.63,0.95373,0.67523,1.13983,0.99085,0.98488,0.98427,0.81689,0.73414,0.30422,1.0099,0.007756,0.007756,0.007756
70,2000.1,0.96027,0.67834,1.15145,0.98165,0.98096,0.9806,0.80566,0.75544,0.30388,1.03727,0.007723,0.007723,0.007723
71,2028.56,0.94753,0.67968,1.13883,0.98933,0.98488,0.98486,0.81903,0.71219,0.30217,1.0062,0.00769,0.00769,0.00769
72,2057.27,0.95297,0.67644,1.14846,0.98905,0.9793,0.98468,0.81149,0.73031,0.3115,1.01397,0.007657,0.007657,0.007657
73,2085.77,0.95321,0.67846,1.14505,0.98818,0.9816,0.98322,0.81661,0.69182,0.29809,1.01863,0.007624,0.007624,0.007624
74,2114.31,0.94694,0.6653,1.13445,0.97952,0.98177,0.98211,0.82096,0.70684,0.29683,1.00633,0.007591,0.007591,0.007591
75,2142.79,0.94058,0.65899,1.13557,0.98345,0.98075,0.98306,0.82463,0.68731,0.28497,1.02858,0.007558,0.007558,0.007558
76,2171.58,0.94446,0.66842,1.14837,0.97214,0.97951,0.97865,0.82057,0.69607,0.29402,1.01925,0.007525,0.007525,0.007525
77,2200.08,0.94416,0.65768,1.1319,0.98178,0.97782,0.9826,0.82076,0.7038,0.29623,1.02501,0.007492,0.007492,0.007492
78,2228.56,0.93773,0.668,1.13268,0.98465,0.97997,0.98404,0.83407,0.68066,0.28557,1.00152,0.007459,0.007459,0.007459
79,2257.12,0.94971,0.67104,1.14344,0.98448,0.98171,0.98396,0.83121,0.68717,0.28178,0.99952,0.007426,0.007426,0.007426
80,2285.77,0.95255,0.67756,1.14501,0.98281,0.98143,0.98182,0.8221,0.67758,0.28355,1.00022,0.007393,0.007393,0.007393
81,2314.27,0.94559,0.6706,1.14028,0.98018,0.97978,0.98032,0.81605,0.7196,0.29832,1.02025,0.00736,0.00736,0.00736
82,2342.79,0.94662,0.66799,1.1416,0.97697,0.98337,0.98294,0.81261,0.73108,0.30279,1.0074,0.007327,0.007327,0.007327
83,2371.26,0.92895,0.65305,1.12718,0.98912,0.98287,0.98269,0.82636,0.66358,0.28899,1.00623,0.007294,0.007294,0.007294
84,2399.87,0.94023,0.66477,1.13355,0.98411,0.98344,0.98346,0.825,0.69804,0.29085,1.00534,0.007261,0.007261,0.007261
85,2428.34,0.95223,0.67309,1.14572,0.98725,0.98648,0.98538,0.83928,0.63999,0.28107,0.98338,0.007228,0.007228,0.007228
86,2456.82,0.94023,0.66621,1.12832,0.98409,0.98078,0.98083,0.82662,0.65942,0.28448,1.02244,0.007195,0.007195,0.007195
87,2485.27,0.93594,0.66378,1.12979,0.97988,0.98365,0.98485,0.8283,0.65597,0.28828,0.99824,0.007162,0.007162,0.007162
88,2513.92,0.93255,0.66222,1.13139,0.9847,0.98252,0.9843,0.82243,0.66874,0.29426,0.9946,0.007129,0.007129,0.007129
89,2542.53,0.92905,0.65269,1.13177,0.98552,0.98594,0.9852,0.80285,0.76937,0.29614,1.02673,0.007096,0.007096,0.007096
90,2571.13,0.92729,0.66421,1.13299,0.98282,0.98332,0.98216,0.8192,0.69321,0.2975,1.01414,0.007063,0.007063,0.007063
91,2599.61,0.93582,0.66279,1.13002,0.98306,0.98506,0.98501,0.82106,0.72715,0.28749,1.02061,0.00703,0.00703,0.00703
92,2628.13,0.94261,0.67709,1.14367,0.98167,0.98393,0.98437,0.82033,0.70461,0.29207,1.01501,0.006997,0.006997,0.006997
93,2656.6,0.93529,0.65241,1.13428,0.98157,0.98506,0.98429,0.82507,0.67617,0.28982,1.01389,0.006964,0.006964,0.006964
94,2685.05,0.92235,0.64305,1.12388,0.98348,0.98359,0.98442,0.82985,0.67304,0.2806,1.01435,0.006931,0.006931,0.006931
95,2713.85,0.929,0.65553,1.13687,0.98098,0.9809,0.98211,0.8219,0.68915,0.28638,1.01888,0.006898,0.006898,0.006898
96,2742.39,0.92799,0.65556,1.12823,0.98738,0.98417,0.9843,0.81634,0.70904,0.29344,1.01273,0.006865,0.006865,0.006865
97,2770.83,0.92395,0.66092,1.1288,0.98684,0.98044,0.98277,0.81706,0.72839,0.29282,1.02882,0.006832,0.006832,0.006832
98,2799.45,0.91767,0.64997,1.12469,0.98152,0.98424,0.98339,0.82575,0.66557,0.30045,1.01233,0.006799,0.006799,0.006799
99,2828.07,0.9306,0.6488,1.13169,0.98838,0.97773,0.98391,0.84076,0.65165,0.27908,0.98132,0.006766,0.006766,0.006766
100,2856.55,0.92452,0.65748,1.12757,0.98599,0.97986,0.98356,0.83628,0.64231,0.28028,0.98752,0.006733,0.006733,0.006733
101,2885.16,0.93137,0.65049,1.1365,0.98694,0.98286,0.98422,0.82296,0.69008,0.28141,1.016,0.0067,0.0067,0.0067
102,2913.64,0.91953,0.64474,1.12634,0.98859,0.98467,0.98575,0.83209,0.66735,0.27958,0.9939,0.006667,0.006667,0.006667
103,2942.29,0.93222,0.66074,1.13053,0.9847,0.98506,0.98461,0.81546,0.71817,0.28905,1.00972,0.006634,0.006634,0.006634
104,2970.74,0.92007,0.64629,1.12877,0.98709,0.98158,0.98465,0.81979,0.71625,0.28505,1.01367,0.006601,0.006601,0.006601
105,2999.25,0.91979,0.65023,1.12819,0.98542,0.98249,0.98413,0.83379,0.65071,0.27549,0.99882,0.006568,0.006568,0.006568
106,3027.69,0.91069,0.65198,1.11844,0.98623,0.98224,0.98398,0.83111,0.67083,0.28255,1.00731,0.006535,0.006535,0.006535
107,3056.15,0.9105,0.63735,1.1137,0.98739,0.98511,0.98481,0.82174,0.68505,0.2836,1.00778,0.006502,0.006502,0.006502
108,3084.63,0.90815,0.64554,1.12271,0.98417,0.98083,0.98377,0.82667,0.68283,0.28266,1.01658,0.006469,0.006469,0.006469
109,3113.09,0.90661,0.64099,1.12452,0.98557,0.98138,0.98333,0.83176,0.66545,0.27797,1.01332,0.006436,0.006436,0.006436
110,3141.51,0.90736,0.64073,1.11985,0.98288,0.97956,0.98013,0.8249,0.67996,0.28104,1.01998,0.006403,0.006403,0.006403
111,3170.04,0.92417,0.64951,1.12381,0.98047,0.979,0.9798,0.80736,0.75055,0.30222,1.03242,0.00637,0.00637,0.00637
112,3198.52,0.90712,0.63884,1.11915,0.98662,0.98092,0.98379,0.82972,0.66219,0.27606,0.99903,0.006337,0.006337,0.006337
113,3227.02,0.9181,0.6341,1.12594,0.9842,0.98074,0.98119,0.82186,0.69478,0.28643,1.01651,0.006304,0.006304,0.006304
114,3255.49,0.90334,0.62255,1.11783,0.9839,0.97855,0.98284,0.82449,0.70639,0.27801,1.01421,0.006271,0.006271,0.006271
115,3284.05,0.9101,0.63787,1.11896,0.98607,0.9815,0.9842,0.83522,0.65032,0.27892,0.98982,0.006238,0.006238,0.006238
116,3312.56,0.90807,0.62565,1.11776,0.98558,0.98168,0.98395,0.82361,0.67523,0.28249,0.98523,0.006205,0.006205,0.006205
117,3341,0.90797,0.63132,1.12182,0.98412,0.98521,0.98634,0.82565,0.69454,0.27683,1.00304,0.006172,0.006172,0.006172
118,3369.57,0.89863,0.62503,1.11392,0.98921,0.98146,0.98468,0.81875,0.73368,0.28764,1.01738,0.006139,0.006139,0.006139
119,3398.08,0.89262,0.62681,1.11482,0.98682,0.98218,0.98361,0.82919,0.66228,0.27955,0.99496,0.006106,0.006106,0.006106
120,3426.7,0.90251,0.63764,1.11278,0.98533,0.98296,0.98385,0.80929,0.75864,0.29171,1.02131,0.006073,0.006073,0.006073
121,3455.18,0.90934,0.63887,1.11819,0.98748,0.98331,0.98277,0.80878,0.75583,0.29135,1.0206,0.00604,0.00604,0.00604
122,3483.61,0.90865,0.6374,1.11769,0.9878,0.98208,0.98267,0.82742,0.66839,0.27563,0.99307,0.006007,0.006007,0.006007
123,3512.09,0.89801,0.63798,1.11531,0.98642,0.98268,0.98337,0.81958,0.71992,0.2842,1.01303,0.005974,0.005974,0.005974
124,3540.54,0.90803,0.6386,1.12769,0.98774,0.98182,0.98455,0.83903,0.66129,0.27396,0.99896,0.005941,0.005941,0.005941
125,3568.99,0.8952,0.62667,1.11181,0.98693,0.98234,0.98256,0.82361,0.69176,0.2826,1.00787,0.005908,0.005908,0.005908
126,3597.5,0.89182,0.62882,1.11837,0.98522,0.98447,0.98611,0.82173,0.7104,0.28225,1.00727,0.005875,0.005875,0.005875
127,3625.96,0.89749,0.63563,1.11376,0.98978,0.98164,0.98296,0.83029,0.67441,0.27638,0.98562,0.005842,0.005842,0.005842
128,3654.73,0.8945,0.61603,1.11089,0.99227,0.98355,0.98557,0.83068,0.67879,0.27284,0.99297,0.005809,0.005809,0.005809
129,3683.22,0.89941,0.62605,1.11848,0.98764,0.98028,0.98121,0.83044,0.66526,0.27379,0.99701,0.005776,0.005776,0.005776
130,3711.84,0.90234,0.60534,1.10878,0.9858,0.98319,0.98222,0.81837,0.73005,0.28898,1.02456,0.005743,0.005743,0.005743
131,3740.49,0.89001,0.62357,1.11985,0.98893,0.98301,0.98507,0.83281,0.67775,0.27149,1.00142,0.00571,0.00571,0.00571
132,3769.02,0.90296,0.63993,1.12312,0.99006,0.98371,0.98605,0.83779,0.65697,0.26631,0.99825,0.005677,0.005677,0.005677
133,3797.6,0.89123,0.61573,1.11098,0.9913,0.98347,0.98573,0.82164,0.70512,0.2774,1.00445,0.005644,0.005644,0.005644
134,3826.2,0.89466,0.63148,1.1117,0.98718,0.98497,0.98639,0.83575,0.65889,0.27201,0.98738,0.005611,0.005611,0.005611
135,3854.76,0.87599,0.61226,1.1074,0.99187,0.98332,0.98605,0.82284,0.71786,0.27768,1.00507,0.005578,0.005578,0.005578
136,3883.22,0.89421,0.62382,1.11517,0.9909,0.98255,0.98452,0.81995,0.72056,0.27795,1.0126,0.005545,0.005545,0.005545
137,3911.69,0.8732,0.59242,1.10222,0.987,0.98199,0.98436,0.82862,0.69502,0.27968,1.0007,0.005512,0.005512,0.005512
138,3940.22,0.89475,0.6196,1.10576,0.98873,0.98279,0.98627,0.83154,0.69003,0.281,0.98911,0.005479,0.005479,0.005479
139,3968.96,0.90043,0.62634,1.11789,0.99395,0.98038,0.98525,0.8308,0.68103,0.27442,0.98808,0.005446,0.005446,0.005446
140,3997.46,0.88727,0.61496,1.1042,0.98618,0.98388,0.98395,0.82725,0.66963,0.27609,1.00516,0.005413,0.005413,0.005413
141,4025.96,0.88244,0.61551,1.10648,0.9881,0.97878,0.98402,0.81807,0.70457,0.27874,1.00483,0.00538,0.00538,0.00538
142,4054.47,0.87804,0.61892,1.10648,0.98435,0.98076,0.98252,0.8403,0.62859,0.26935,0.98176,0.005347,0.005347,0.005347
143,4083.1,0.88318,0.60818,1.10212,0.99097,0.98226,0.98549,0.84375,0.61803,0.26002,0.97654,0.005314,0.005314,0.005314
144,4111.7,0.88446,0.61937,1.10243,0.993,0.9825,0.9853,0.83968,0.63757,0.2628,0.98092,0.005281,0.005281,0.005281
145,4140.16,0.88107,0.6146,1.10772,0.99161,0.98228,0.98558,0.8431,0.62406,0.25843,0.9743,0.005248,0.005248,0.005248
146,4168.65,0.89153,0.61121,1.10703,0.98579,0.98478,0.98471,0.83511,0.64556,0.26395,0.99249,0.005215,0.005215,0.005215
147,4197.15,0.87737,0.6117,1.10992,0.99362,0.98459,0.98611,0.84632,0.63111,0.2591,0.98717,0.005182,0.005182,0.005182
148,4225.72,0.88463,0.62,1.11056,0.98859,0.98272,0.98502,0.82804,0.67495,0.26957,0.99517,0.005149,0.005149,0.005149
149,4254.41,0.88469,0.61644,1.10756,0.99201,0.98274,0.98619,0.84692,0.63565,0.26112,0.98081,0.005116,0.005116,0.005116
150,4282.96,0.88078,0.60935,1.10593,0.98789,0.98095,0.98371,0.82357,0.69102,0.27532,1.00184,0.005083,0.005083,0.005083
151,4311.43,0.87112,0.61006,1.10229,0.99293,0.98457,0.98629,0.84658,0.62669,0.25735,0.97244,0.00505,0.00505,0.00505
152,4340.03,0.87892,0.6126,1.10872,0.99549,0.98165,0.98595,0.84264,0.62278,0.2594,0.98682,0.005017,0.005017,0.005017
153,4368.83,0.87837,0.61351,1.11869,0.99183,0.97979,0.9845,0.83249,0.66974,0.26729,0.98995,0.004984,0.004984,0.004984
154,4397.39,0.87794,0.60834,1.10869,0.99158,0.98144,0.9843,0.82961,0.68761,0.2694,1.00815,0.004951,0.004951,0.004951
155,4425.87,0.87267,0.60395,1.09958,0.99388,0.98104,0.98574,0.83784,0.66736,0.26474,0.99152,0.004918,0.004918,0.004918
156,4454.63,0.86463,0.58701,1.09046,0.98887,0.98434,0.98581,0.82597,0.70705,0.27072,1.01656,0.004885,0.004885,0.004885
157,4483.24,0.87082,0.6077,1.0959,0.99164,0.98387,0.98469,0.83121,0.66898,0.26777,0.99042,0.004852,0.004852,0.004852
158,4511.98,0.86657,0.60583,1.10008,0.9908,0.98296,0.98541,0.82998,0.68503,0.27322,0.9952,0.004819,0.004819,0.004819
159,4540.52,0.86581,0.59942,1.09955,0.988,0.98029,0.98367,0.83239,0.66712,0.26794,0.98986,0.004786,0.004786,0.004786
160,4568.99,0.87699,0.60588,1.1106,0.98394,0.98358,0.98436,0.83705,0.64528,0.26242,0.98814,0.004753,0.004753,0.004753
161,4597.42,0.86568,0.6104,1.09666,0.98619,0.98205,0.98373,0.83182,0.66615,0.26708,0.99823,0.00472,0.00472,0.00472
162,4625.92,0.85898,0.58974,1.09863,0.989,0.98181,0.98539,0.83047,0.65957,0.26572,0.99871,0.004687,0.004687,0.004687
163,4654.4,0.86656,0.59547,1.09971,0.99216,0.98072,0.98525,0.82133,0.69926,0.27423,1.00469,0.004654,0.004654,0.004654
164,4683.01,0.85867,0.59719,1.09487,0.9906,0.98059,0.98578,0.82941,0.68321,0.26652,1.00697,0.004621,0.004621,0.004621
165,4711.51,0.86302,0.58659,1.09959,0.98835,0.98112,0.98398,0.83644,0.64126,0.26213,0.99451,0.004588,0.004588,0.004588
166,4740.06,0.86116,0.5997,1.10149,0.98717,0.98125,0.98394,0.83514,0.65005,0.26324,0.99832,0.004555,0.004555,0.004555
167,4768.63,0.87388,0.60495,1.10402,0.98339,0.98335,0.98424,0.82937,0.66993,0.26925,0.99723,0.004522,0.004522,0.004522
168,4797.15,0.855,0.57911,1.09564,0.98884,0.98063,0.98341,0.83377,0.65668,0.26866,1.00627,0.004489,0.004489,0.004489
169,4825.62,0.85463,0.58603,1.08635,0.98746,0.9808,0.98308,0.83235,0.66153,0.26333,1.00816,0.004456,0.004456,0.004456
170,4854.05,0.8586,0.59436,1.09618,0.98514,0.97872,0.98111,0.83403,0.65081,0.2656,1.00605,0.004423,0.004423,0.004423
171,4882.62,0.85406,0.58711,1.08966,0.98775,0.98217,0.98524,0.83012,0.67811,0.26717,0.99786,0.00439,0.00439,0.00439
172,4911.29,0.86189,0.58476,1.09815,0.98273,0.98418,0.98299,0.82626,0.6845,0.26653,1.00485,0.004357,0.004357,0.004357
173,4939.79,0.85125,0.58008,1.09002,0.99214,0.98208,0.98575,0.84317,0.62731,0.2532,0.97653,0.004324,0.004324,0.004324
174,4968.3,0.85168,0.58372,1.08756,0.98554,0.9789,0.9821,0.84163,0.63606,0.26094,0.99705,0.004291,0.004291,0.004291
175,4996.97,0.85361,0.58853,1.09421,0.98682,0.97843,0.98249,0.8446,0.62273,0.25654,0.99222,0.004258,0.004258,0.004258
176,5025.4,0.86269,0.59179,1.09779,0.98739,0.97996,0.98467,0.84926,0.62519,0.25805,0.98577,0.004225,0.004225,0.004225
177,5054.18,0.85458,0.59605,1.0955,0.98428,0.97935,0.98216,0.84654,0.61583,0.25642,0.98323,0.004192,0.004192,0.004192
178,5082.66,0.86001,0.58701,1.09535,0.9852,0.97847,0.98169,0.84574,0.62217,0.25559,0.98392,0.004159,0.004159,0.004159
179,5111.19,0.85511,0.59926,1.09475,0.98765,0.97765,0.9824,0.84247,0.64893,0.25918,0.99817,0.004126,0.004126,0.004126
180,5139.72,0.85672,0.58388,1.09273,0.99022,0.98106,0.98585,0.83846,0.65868,0.25531,0.9912,0.004093,0.004093,0.004093
181,5168.29,0.84064,0.5788,1.08832,0.98811,0.98526,0.98601,0.84252,0.63954,0.25376,0.98376,0.00406,0.00406,0.00406
182,5196.82,0.83718,0.58542,1.07807,0.99258,0.98448,0.9864,0.85115,0.64155,0.25401,0.98119,0.004027,0.004027,0.004027
183,5225.45,0.8469,0.58916,1.08865,0.98942,0.98301,0.9864,0.85357,0.63068,0.25189,0.98558,0.003994,0.003994,0.003994
184,5254,0.85129,0.58149,1.09138,0.9881,0.98336,0.98619,0.85202,0.62987,0.25381,0.98439,0.003961,0.003961,0.003961
185,5282.51,0.83901,0.57703,1.07877,0.99202,0.98168,0.98582,0.84762,0.62902,0.25136,0.98431,0.003928,0.003928,0.003928
186,5311,0.8358,0.5699,1.08222,0.99392,0.98274,0.98572,0.84565,0.63587,0.25353,0.98866,0.003895,0.003895,0.003895
187,5339.43,0.85124,0.59137,1.09775,0.99412,0.98321,0.98559,0.84302,0.64732,0.25459,0.99197,0.003862,0.003862,0.003862
188,5367.99,0.84185,0.57457,1.0852,0.99382,0.98004,0.98524,0.84228,0.6401,0.25631,0.98235,0.003829,0.003829,0.003829
189,5396.47,0.84372,0.58043,1.08908,0.9907,0.98222,0.98545,0.83767,0.65756,0.25712,0.98884,0.003796,0.003796,0.003796
190,5424.93,0.84026,0.57339,1.08247,0.99007,0.97947,0.98403,0.8394,0.65558,0.25715,0.99252,0.003763,0.003763,0.003763
191,5453.55,0.84407,0.58327,1.09051,0.9902,0.98251,0.98514,0.8437,0.64398,0.25575,0.9911,0.00373,0.00373,0.00373
