epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,295.996,1.15913,0.82007,1.14026,0.76904,0.7674,0.8135,0.42746,1.73059,1.00986,1.52382,0.000440681,0.000440681,0.000440681
31,305.561,1.11149,0.80786,1.13479,0.77012,0.84384,0.87781,0.46823,1.73723,0.95729,1.5422,0.000431256,0.000431256,0.000431256
32,315.163,1.15388,0.84629,1.13841,0.76827,0.77687,0.82183,0.43959,1.71719,1.00462,1.54778,0.000421831,0.000421831,0.000421831
33,324.745,1.09347,0.7758,1.10734,0.77268,0.821,0.85177,0.43307,1.72848,0.98064,1.56979,0.000412406,0.000412406,0.000412406
34,334.365,1.13404,0.79891,1.13059,0.77821,0.82279,0.85662,0.4419,1.72354,0.97543,1.54413,0.000402982,0.000402982,0.000402982
35,343.918,1.11963,0.80813,1.12531,0.7611,0.82035,0.85134,0.4433,1.76533,1.00143,1.55722,0.000393557,0.000393557,0.000393557
36,353.546,1.08945,0.79667,1.11985,0.8095,0.78368,0.86193,0.44638,1.70549,0.97848,1.52162,0.000384132,0.000384132,0.000384132
37,363.134,1.1024,0.77973,1.12222,0.80753,0.82197,0.85093,0.4506,1.71548,0.9492,1.52666,0.000374707,0.000374707,0.000374707
38,372.716,1.10543,0.7693,1.10545,0.81798,0.79996,0.85314,0.44621,1.7324,0.97061,1.55831,0.000365282,0.000365282,0.000365282
39,382.308,1.0943,0.76612,1.11566,0.81889,0.829,0.87777,0.44802,1.72605,0.93017,1.53347,0.000355858,0.000355858,0.000355858
40,391.933,1.1063,0.78698,1.10662,0.73606,0.80935,0.84363,0.43094,1.74442,0.99514,1.54881,0.000346433,0.000346433,0.000346433
41,401.551,1.11947,0.81634,1.11868,0.77612,0.79118,0.82602,0.43569,1.70754,0.97225,1.52444,0.000337008,0.000337008,0.000337008
42,411.109,1.14515,0.84446,1.1467,0.77301,0.77472,0.82928,0.4244,1.73268,0.97766,1.52065,0.000327583,0.000327583,0.000327583
43,420.708,1.12282,0.80426,1.1331,0.8316,0.78864,0.85384,0.43039,1.77039,0.95914,1.52901,0.000318158,0.000318158,0.000318158
44,430.302,1.11499,0.77983,1.10772,0.76861,0.83792,0.84113,0.43355,1.74376,0.92934,1.56462,0.000308734,0.000308734,0.000308734
45,439.87,1.08768,0.77755,1.11385,0.77483,0.77847,0.84333,0.4375,1.76452,1.01076,1.57541,0.000299309,0.000299309,0.000299309
46,449.519,1.06344,0.76337,1.09983,0.79247,0.83353,0.85988,0.4459,1.7352,0.95768,1.57798,0.000289884,0.000289884,0.000289884
47,459.121,1.08433,0.77217,1.1038,0.76019,0.8274,0.84155,0.44544,1.72388,0.93951,1.54897,0.000280459,0.000280459,0.000280459
48,468.719,1.10193,0.75302,1.10287,0.76697,0.82773,0.86177,0.46225,1.72897,0.91371,1.53303,0.000271034,0.000271034,0.000271034
49,478.345,1.06871,0.75834,1.09865,0.75951,0.81811,0.84648,0.45489,1.72396,0.96058,1.54542,0.00026161,0.00026161,0.00026161
50,488.087,1.06563,0.73931,1.09767,0.74903,0.84658,0.84496,0.4533,1.73118,0.98833,1.53922,0.000252185,0.000252185,0.000252185
51,498.169,1.09149,0.76322,1.10204,0.77712,0.81048,0.86452,0.45684,1.71825,0.94019,1.51923,0.00024276,0.00024276,0.00024276
52,508.302,1.05901,0.74108,1.08765,0.79459,0.80829,0.84644,0.44862,1.72616,0.93057,1.52041,0.000233335,0.000233335,0.000233335
53,518.287,1.05957,0.74814,1.09024,0.76951,0.82618,0.84166,0.44827,1.72893,0.93528,1.54374,0.00022391,0.00022391,0.00022391
54,528.171,1.05616,0.73822,1.09692,0.74887,0.84791,0.84874,0.44149,1.72422,0.99474,1.53698,0.000214486,0.000214486,0.000214486
55,538.261,1.05215,0.73336,1.09558,0.76052,0.83097,0.83842,0.43469,1.70874,0.99353,1.52281,0.000205061,0.000205061,0.000205061
56,548.626,1.01616,0.72541,1.07464,0.72907,0.83248,0.83585,0.44,1.71495,1.01763,1.53343,0.000195636,0.000195636,0.000195636
57,558.667,0.99475,0.71105,1.0776,0.75507,0.84024,0.83146,0.44458,1.71177,0.99581,1.5289,0.000186211,0.000186211,0.000186211
58,568.75,1.00431,0.70329,1.06458,0.79917,0.80459,0.85797,0.45619,1.68698,0.93671,1.51473,0.000176786,0.000176786,0.000176786
59,578.511,1.01089,0.67879,1.06506,0.82778,0.80972,0.86311,0.44535,1.72925,0.94383,1.53946,0.000167362,0.000167362,0.000167362
60,588.601,0.9862,0.68945,1.06544,0.76338,0.81688,0.84815,0.45185,1.7046,0.99202,1.53428,0.000157937,0.000157937,0.000157937
61,599.033,0.99979,0.72405,1.07146,0.76744,0.79828,0.83559,0.44005,1.71457,0.99912,1.53502,0.000148512,0.000148512,0.000148512
62,608.94,0.97869,0.68725,1.06496,0.81597,0.82462,0.84373,0.45119,1.70719,0.9861,1.52768,0.000139087,0.000139087,0.000139087
63,618.656,0.98826,0.69234,1.07042,0.71247,0.84418,0.81835,0.43504,1.73052,1.04792,1.5504,0.000129662,0.000129662,0.000129662
64,628.382,0.98225,0.67636,1.04951,0.78261,0.78529,0.82966,0.43371,1.71612,1.01779,1.55669,0.000120238,0.000120238,0.000120238
65,638.03,0.97531,0.67163,1.05182,0.79194,0.80324,0.84415,0.44597,1.74048,0.95783,1.57591,0.000110813,0.000110813,0.000110813
66,649.098,0.87628,0.4693,0.99714,0.74128,0.79759,0.83328,0.43325,1.74186,1.0333,1.58377,0.000101388,0.000101388,0.000101388
67,658.798,0.86191,0.45751,0.99439,0.73491,0.86218,0.83576,0.43866,1.7251,1.02803,1.55355,9.19632e-05,9.19632e-05,9.19632e-05
68,668.385,0.82935,0.42682,0.98601,0.76812,0.78823,0.83091,0.43425,1.73772,1.04585,1.5905,8.25384e-05,8.25384e-05,8.25384e-05
69,677.989,0.8098,0.42762,0.9768,0.75837,0.80174,0.8309,0.43663,1.71842,1.03921,1.57002,7.31136e-05,7.31136e-05,7.31136e-05
70,687.707,0.81776,0.43143,0.97437,0.76498,0.84167,0.84276,0.43696,1.71638,1.02075,1.55827,6.36888e-05,6.36888e-05,6.36888e-05
71,697.276,0.8016,0.4121,0.9612,0.75352,0.82317,0.83427,0.4393,1.73742,1.0313,1.58811,5.4264e-05,5.4264e-05,5.4264e-05
72,706.882,0.78193,0.4109,0.96818,0.77283,0.83834,0.84041,0.44256,1.73009,1.03454,1.57559,4.48392e-05,4.48392e-05,4.48392e-05
73,716.46,0.79175,0.40644,0.96758,0.77009,0.8361,0.83962,0.43614,1.73167,1.02036,1.58213,3.54144e-05,3.54144e-05,3.54144e-05
74,726.055,0.76987,0.40028,0.95393,0.77083,0.82101,0.83202,0.43141,1.73615,1.02517,1.57973,2.59896e-05,2.59896e-05,2.59896e-05
75,735.614,0.76654,0.40337,0.95921,0.77433,0.82806,0.83966,0.43758,1.73479,1.02164,1.58499,1.65648e-05,1.65648e-05,1.65648e-05
